X27	X11	X57	X52	X34	X18	X15	X47	X17	X51	X56	X12	X2	X50	X49	X60	X9	X36	X13	X39	X42	X3	X5	X53	X1	X10	X54	X41	X45	X37	X30	X38	X33	X40	X35	X32	X26	X55	X46	X8	X24	X16	X31	X59	X4	X58	X7	X22	X14	X19
2.0221	0.5683	7.7806	3.8979	2.1873	-2.5373	-1.4292	-1.6495	-0.6386	1.4309	5.2002	-0.9334	-2.1892	-2.0424	-1.2609	-1.8949	0.6879	-0.4142	1.9432	-3.2398	-1.2939	-1.5400	0.2971	-1.6458	-0.5074	0.4598	-2.5763	2.6741	-0.3024	1.8822	1.4457	0.9928	-2.3138	-1.4844	-1.1932	0.4801	-0.0964	-0.1093	-0.7149	-2.3060	5.2080	0.8574	-1.8972	3.7915	0.1454	-2.4325	3.2060	3.2631	-0.5932	0.8020
-1.3601	-1.8098	-7.1456	-1.2738	1.6148	-1.5930	2.4619	0.4909	1.0936	3.8799	3.3840	0.8044	-0.4541	-2.9509	6.5184	1.6927	1.2694	-5.4725	-2.0308	-3.1148	-0.1180	0.4042	0.0065	-4.7654	-2.5604	-0.1527	0.7926	-0.2051	2.0381	-2.8793	-3.4233	3.6411	1.8253	-1.1164	-3.8363	-1.1211	-0.4599	-0.4017	2.3451	-1.5291	1.1500	-0.8818	1.7395	1.6431	-0.2120	0.8190	1.0862	-1.3363	1.0994	0.9217
-1.5549	1.0888	0.6261	1.6670	2.0099	-0.0879	3.5364	0.1462	-0.0342	-0.8566	-2.1930	2.5279	0.6297	0.5621	-1.0747	3.7862	-1.5457	-3.3516	0.1521	-0.2456	-2.0228	-1.1337	-1.8201	-6.0382	-0.1151	0.7522	2.1389	3.3350	-1.4479	0.1418	-1.3371	2.8527	-0.8452	-1.7836	-1.1493	-2.6338	-1.1272	-5.6821	2.7394	1.1828	-0.6225	1.0144	-0.6583	-3.1116	0.2972	2.2080	-0.2501	1.7107	-0.8802	1.9401
-1.9335	-2.7682	-3.6139	-2.5193	-1.5629	0.0450	0.7068	-1.5989	1.0228	-0.0426	-2.5498	0.3529	1.5690	0.5858	-0.1049	3.6597	-1.7171	1.9591	0.8052	-0.3101	1.9995	0.3034	-3.6013	4.7564	-1.6461	-1.3506	0.8710	0.7975	0.4240	1.1752	-0.9263	-4.6258	-2.1587	1.4788	-0.7073	-1.1706	1.5663	-1.7557	0.8694	-0.6437	-0.3598	1.1709	-1.7239	-3.3232	-1.4656	1.1811	-1.5430	-0.5362	0.4162	-0.0640
2.7912	1.3545	3.1320	2.6981	2.0663	-0.5897	-0.1737	-2.7856	-1.2526	-3.5357	3.2330	-0.6954	1.1767	1.6808	-2.7697	-3.5418	2.6573	2.3718	2.5146	-1.5380	3.8686	1.7383	-1.6193	3.4065	-1.0794	0.9431	-1.6963	3.1156	2.3588	-3.3842	0.1955	-2.1565	-1.5912	-2.2683	-1.2779	2.2567	1.3066	2.6597	-0.1598	-0.3004	0.8508	0.3354	0.8802	1.0379	0.8240	1.0520	2.0201	0.1491	1.1223	-0.3059
1.2351	0.1668	-0.3340	-1.7261	-0.0087	0.1897	-0.0188	-2.4240	0.6974	-3.7036	-1.7146	0.3770	0.4090	2.7857	-2.7465	1.7369	-0.1713	3.3141	-1.4864	5.0842	-1.2928	-1.2560	1.3690	1.1621	0.6109	-0.2619	1.1227	-0.5304	0.3101	-0.1253	-0.5826	0.9661	1.0290	1.9475	0.2320	0.3023	0.0723	2.6282	-1.4345	0.3065	-2.7428	-0.7949	-0.7334	0.9452	-0.8715	0.1230	-1.0201	-2.5572	0.5910	-0.1559
3.3965	1.6895	-1.5087	-0.6699	1.3852	-2.3004	-1.0693	-2.1580	-1.1854	0.4615	-6.7686	0.2373	2.3267	-3.1319	0.8224	1.0446	0.0976	1.7154	-0.7016	1.3767	0.2830	2.0199	-0.2049	3.3363	-1.0926	3.1253	1.0388	4.3949	1.8827	1.4875	0.2925	-0.9427	2.3426	-2.5723	-0.3081	-2.8437	-1.8779	1.9788	-2.6090	1.7174	0.8773	0.6156	3.7799	-5.3256	-0.9190	-2.0326	0.6446	1.5482	1.0307	-0.4690
0.5226	1.4040	-10.8597	-1.2657	-2.4071	2.0909	0.1195	-4.8099	1.1920	5.5998	-9.3229	0.6574	0.6905	-4.1373	3.6700	2.2887	0.4583	-2.9292	0.1092	-2.5228	2.7027	-2.6673	-0.7421	-1.5130	-1.0168	-0.1252	2.2229	-1.2095	-0.5249	-0.5314	0.4806	0.4090	0.5448	1.5130	0.3277	-1.5468	0.0802	0.9882	0.7799	1.1688	-4.5294	2.0991	-3.8231	-3.4423	1.1189	2.3225	0.9338	-0.3556	-2.3812	-0.0990
-3.3817	0.5228	-14.1863	-4.2589	-4.9548	-0.8527	-0.6404	5.2944	-0.8158	1.1699	-1.9939	0.8891	-1.6224	-3.7122	7.2692	3.9854	-3.2735	3.1424	-0.9656	0.5026	-1.6356	-0.2191	-1.2776	-3.4539	0.7818	-2.6859	-0.5814	0.3547	0.2949	0.7729	-1.2157	1.2991	-2.2963	7.5247	1.0370	-0.1232	-0.1678	-1.1284	-0.0668	-0.8402	1.2445	1.3262	0.3758	-2.1809	1.5523	4.9355	-1.7552	-0.2200	-0.8508	2.6012
-0.8075	-0.8719	12.0367	3.4653	3.3996	-1.7881	0.5670	-0.9889	-0.5475	-3.9791	6.0233	-0.3053	-2.4107	3.3612	-2.4364	-2.5673	1.8276	-1.4920	-0.1663	-3.5575	-2.4494	2.5153	0.9490	-1.4394	-0.3229	2.1317	0.3788	-2.3930	2.1794	0.5467	1.7268	-0.0131	-0.2509	-7.8769	-0.3697	2.4359	3.2978	-1.0524	2.3907	0.6200	4.3850	0.6196	0.1183	0.0407	0.3841	-4.7815	1.6836	0.3194	-0.6457	-2.4066
0.1619	0.6441	2.3157	5.7938	4.2877	-0.2593	1.9543	6.0650	1.7505	2.4196	5.1878	1.4512	-0.5769	-0.1266	-1.8908	-2.2593	1.4238	-5.1259	0.8383	-3.2652	-1.8696	1.0529	0.5309	-0.3923	0.4993	1.3135	3.3828	-0.2423	-0.5366	-0.7313	-1.5996	0.5339	-1.8889	-2.2848	-0.9503	0.0479	1.6007	-4.2032	0.9762	2.1296	3.8334	-0.2250	2.1329	1.6658	0.7487	-2.4301	-1.1819	1.3259	1.1038	0.7312
2.0771	1.1541	9.4082	-3.1150	-0.8991	0.5686	0.7177	1.2410	-1.3184	-5.5356	-1.5634	-0.3604	0.0857	6.2950	-5.7214	-0.7710	0.4952	4.0107	-0.7921	4.9234	-3.3662	-2.4348	-2.1028	1.1435	2.4106	-1.4942	-1.5453	-0.9368	-0.6956	0.9183	0.8388	0.9147	2.2635	2.6386	-1.5170	0.0739	1.0123	1.4015	-0.8533	-0.3381	0.6198	0.3587	0.0765	-0.7479	-0.2735	1.3221	0.4579	0.1785	1.8008	-1.9975
1.4442	1.9392	-2.7094	-0.1852	1.1318	0.4571	1.2672	-1.7765	1.0000	2.1460	-0.4279	4.1086	0.6919	-3.7270	4.2372	-6.5649	2.4608	-3.0953	-1.6175	-4.6302	4.2002	1.9648	0.8183	0.4485	-1.7530	0.9846	4.8583	3.1874	0.3314	-1.3580	0.7629	0.0755	-1.5615	1.9521	-1.2277	-0.2699	-0.0039	-0.2008	-1.7773	-0.6132	-3.3081	0.7373	-1.6332	-1.8865	1.7981	-0.4893	0.7059	-0.3542	0.6099	0.6442
-1.8730	0.4232	-0.5222	2.8752	-0.0375	1.1774	-0.7460	-4.1877	-1.8458	-1.1119	2.1052	-0.8574	0.8014	0.5373	-0.3646	-0.7176	-0.7004	1.4340	-0.2090	-2.7406	3.8471	3.9302	0.8955	-3.9588	-1.0989	1.2626	1.8380	-1.0563	0.7001	-1.4654	1.9457	2.6388	-1.6176	-2.9044	0.7305	2.4458	-1.0785	1.0459	-2.2916	-0.9143	-1.3771	0.5526	-0.6370	-0.1562	0.2886	-3.0453	0.4217	-1.3250	0.7522	0.7419
-0.0135	0.5025	6.6837	-2.5815	-0.2020	0.6926	-0.5532	-1.1627	-1.9138	-1.8791	-3.5265	0.8127	-1.5391	2.0506	-4.5143	1.3165	0.0194	2.9571	-2.3834	5.8460	-0.3868	-2.8067	1.2330	0.8395	0.3505	1.6857	0.5896	-0.2791	3.3753	1.9203	-0.2041	-0.4416	2.4542	-1.6984	0.0937	-0.6323	-0.2358	-0.6077	-0.0408	0.1684	-1.6493	0.9830	0.5951	-4.2206	0.5553	1.5945	-1.0330	0.6174	-0.2323	1.3671
-0.4621	2.9057	3.3869	3.3144	4.9939	-0.0323	0.8276	5.5969	1.6312	-0.4787	1.6264	-1.2548	0.8982	-2.0344	1.0103	-2.8065	2.2245	-4.8933	0.9937	-3.9251	1.3360	1.7320	-2.0432	0.0083	-2.6922	2.0641	-2.9377	1.5914	1.1052	-1.5807	-0.6688	-0.6616	2.7649	-7.1103	-1.8364	-0.6022	0.0870	-3.0170	1.2164	-0.6187	2.8523	-0.9176	2.0192	-2.2204	1.7871	1.3201	1.1203	3.3568	0.6465	0.5083
-1.5841	-0.0406	-11.5728	-3.3327	-3.3655	-0.2092	-1.5853	-1.6649	-0.6742	-1.1545	0.4288	1.3621	-0.2093	1.6079	4.6363	1.6802	-0.7143	-0.0891	1.6414	1.8633	-3.3071	2.8909	-1.2274	4.1181	-0.6732	-3.2120	1.1712	4.9068	2.5369	0.3794	-3.7727	-3.0405	0.7730	6.8977	-1.1723	-0.9017	0.8176	1.5569	-2.8400	-1.0595	1.8312	0.5815	2.3170	-3.3511	0.2234	4.9730	-2.1603	-2.5906	1.0164	-1.6569
0.6413	-0.2735	-4.0087	-1.0401	-3.3584	1.3330	-0.7790	2.0632	-3.7759	2.2456	2.8313	-1.3829	-1.4121	-1.7533	4.3222	0.6088	0.8504	6.4356	0.9687	-1.0925	1.8258	1.3923	-2.1224	2.5683	-2.6062	-1.1662	-1.6637	1.7749	5.1122	1.3908	2.0672	-0.6021	0.4737	3.8744	-0.3880	-0.9372	0.2703	3.9372	-1.2351	-3.2833	0.7400	-1.7155	0.0874	0.7149	-1.1201	3.9121	0.0079	-1.5171	0.9564	-2.2552
0.1704	0.5609	0.8423	-0.1474	-1.3281	0.5042	-0.3719	-1.6789	0.5489	0.4535	-4.5864	-2.6605	1.3699	0.6401	0.0895	4.0208	1.8193	1.7456	-2.1369	5.1575	2.6174	-3.1341	1.0885	0.4718	-0.0907	-0.4705	-3.0213	2.9268	-1.3589	-0.1252	0.5482	-2.7817	2.5831	-0.4861	2.7273	-3.0315	-0.3178	1.3786	2.5436	-1.0827	-1.7888	1.7247	-0.9592	-0.8763	0.9799	-0.8899	0.6297	-1.6732	-1.4095	2.1392
0.2993	1.2035	2.4932	-0.3001	2.3200	-0.5247	2.0028	3.1465	-0.3120	0.9012	-0.8141	0.2627	0.4382	-0.2539	2.5564	-0.4844	1.3955	-2.7567	-2.6791	-0.5927	-0.5108	0.8293	1.1839	-3.4022	-1.2228	0.2018	0.2648	3.2756	0.6260	-1.2875	0.7098	-0.6699	3.0785	-1.6757	-0.1553	-3.4334	0.9634	1.7165	2.4003	0.3135	-1.5588	0.1651	-2.9105	1.0255	1.7643	-3.0567	-0.9741	-2.7198	-0.9183	1.4468
0.9172	-1.0347	-13.9821	-6.6050	-2.7364	1.0972	0.0528	0.8922	0.2498	7.8683	-6.3680	-0.0843	0.0263	-9.2565	12.0389	-3.6552	0.3727	-3.2559	-2.7404	-2.2879	1.7307	0.3153	1.2080	2.1940	-1.7659	-0.3642	0.0817	-0.9684	0.9872	-0.0800	-1.8646	0.0087	-0.9902	3.9472	-1.4039	1.5803	-0.4590	2.2780	-3.3019	1.5061	-3.8003	-0.5296	3.6457	-5.7371	0.8075	0.0490	0.6932	-0.6249	1.9326	0.4350
1.9428	-0.8199	8.0553	1.4407	2.4898	-0.4376	1.6461	-3.2341	-0.0265	-5.0543	-3.7776	-0.4804	1.7482	3.9776	-5.9074	2.8139	1.9960	3.2906	-1.6175	4.2267	0.1053	2.9874	0.5141	-5.4935	0.0993	2.2059	0.4316	1.7600	-0.4584	-0.7385	0.0601	0.9403	1.6321	-6.4163	3.5279	-1.1081	-0.9705	4.4537	1.7231	1.7145	-2.3651	1.3104	-3.9661	-4.5194	-0.9363	-2.7679	2.4808	-3.2934	-2.3581	1.1807
4.7695	1.5801	-4.2352	-6.7160	-2.3567	2.1265	1.3740	0.4444	2.3933	-1.5985	4.1974	0.2624	-1.8292	3.1035	-1.2317	-3.9227	3.7920	3.8006	0.8440	3.7022	-0.6267	-1.7954	1.1516	3.3831	0.9175	-2.2700	-2.7247	0.5548	-2.6254	-0.3451	-2.6876	-3.3920	0.7558	7.5940	2.0370	2.0993	1.2674	2.9759	-3.1019	-2.4582	-1.7048	-1.3866	1.7108	0.7810	-1.4361	2.3706	2.9131	-0.3351	1.5930	0.6154
2.8471	-0.4278	2.9768	-4.0696	-1.8608	1.5190	1.6457	0.2529	-0.6146	0.7548	2.7796	-1.6850	-1.6129	1.1248	-1.7939	0.9315	1.8666	3.8179	-0.4029	1.1121	3.4333	-2.5748	-0.3063	-2.2273	-0.1548	0.3661	0.9171	-2.2143	2.4418	-0.7439	-0.0657	-0.1622	-2.0878	-0.5971	0.6972	2.5882	1.2025	1.8445	1.9663	1.8466	-2.0047	1.3907	-1.5786	-1.7946	-0.0960	0.9299	0.5875	0.3372	-1.6555	-1.5820
-4.4477	0.0168	7.8649	0.9513	-0.2625	-1.1901	-2.6358	4.2670	-0.2730	-3.2634	3.1408	0.6863	1.8227	4.6798	-5.5808	3.7964	-2.7347	3.9434	1.2866	2.4800	-2.7525	-0.8687	1.1138	5.9259	2.2295	-1.0137	-1.3306	2.1248	0.1653	1.0006	0.0975	-3.3387	-0.6687	0.5976	0.3687	-1.3621	0.1208	-4.6629	-0.1660	0.5617	4.3025	-2.0975	1.1882	3.8954	-1.6235	0.5764	-1.9351	1.1791	0.6724	-0.0345
1.4073	1.6741	-7.0373	-3.7411	0.1898	0.3116	1.2904	-1.8319	-0.1087	1.9484	-4.2400	-1.9833	-0.3319	-2.8538	3.0032	-4.0093	1.8143	-1.6382	-0.2124	-0.4343	1.5476	1.4946	-1.1239	-1.4859	-3.3993	0.4140	-2.1309	0.0642	2.4316	-1.0005	-1.4812	1.5305	0.5292	0.8528	-0.4579	0.1348	-0.7273	0.2870	-1.3535	-1.2554	-3.0406	-0.9487	1.3162	-6.0484	-0.3673	3.5076	-1.5980	-1.6340	0.9676	1.3482
-2.1624	-1.4922	-8.6418	-2.8000	-6.9464	1.8312	-1.1984	-2.9763	-0.5867	1.0690	-5.0890	0.3421	1.5878	1.0313	3.3400	4.3294	-0.9501	5.2110	0.8243	-1.2837	-0.6606	-0.7688	-1.5252	7.0456	-0.4745	-4.8445	-1.2537	-0.9622	1.6078	-0.3788	0.2003	-2.6605	2.5043	9.3407	-0.7712	0.0557	-0.5253	-0.8691	-2.7042	-3.0244	-1.6714	-1.9745	3.6596	-3.0153	-2.2937	5.1366	-2.8300	1.4219	2.2915	2.2013
2.6232	1.1943	3.6253	5.4758	1.7884	0.6006	1.3523	0.6214	1.0951	1.2680	5.5648	0.5663	-0.3148	-1.0425	1.2959	-0.5739	1.7762	-2.7470	2.1325	-4.4741	-1.4770	0.8558	1.1037	1.3877	-0.8382	-0.3631	1.3834	1.8655	0.4979	-0.0830	0.8492	-1.1632	-1.1960	0.9445	-1.8440	-1.9524	-0.5990	2.5254	1.4444	-1.3541	2.1631	-0.1210	-1.2163	4.6385	0.2643	-2.2991	3.4443	1.7692	-1.1740	0.1281
-1.9976	2.6146	12.4287	0.6998	1.5550	-1.3286	-0.3995	1.5819	-1.0534	1.7058	2.2065	0.5823	-0.4890	1.3959	-4.3839	1.6673	0.3607	1.7557	0.4093	3.5344	-1.9157	1.6699	0.6688	0.4237	0.0417	0.5421	0.0378	2.3358	0.8601	0.9072	1.9455	-0.2712	-4.2776	-2.9846	-0.0514	-0.5564	-0.4373	-0.1456	-1.5865	1.4332	2.5787	-0.6530	-2.1099	-1.2438	0.6953	-2.0193	3.1076	0.2155	0.0671	-1.5592
-2.6388	-1.4779	-2.7558	-3.2341	1.7263	-1.2461	-1.4814	-2.3449	-3.6039	4.6209	-5.4759	-1.2342	1.6050	-3.8953	3.4297	4.2728	-3.1865	-0.0910	-1.7453	-1.2567	-1.7508	0.6761	-0.8435	0.8381	1.5158	2.5551	-0.5822	1.9145	2.0200	-0.6895	-0.9882	0.8714	2.9159	-4.2304	-1.6404	-3.5032	-1.3539	-1.2837	0.4055	1.4225	-0.9599	1.2212	1.5440	-3.7051	0.9560	-2.0767	-2.3798	0.6677	1.3540	-3.7882
-0.7404	-3.4900	-6.8479	-1.7257	-0.5098	-0.1988	-0.7785	-2.0473	-0.8082	6.3647	-4.1274	0.4375	-2.5342	-2.6734	7.1230	0.1779	-2.2645	-2.1319	-2.5473	-0.2698	1.3572	1.1829	-4.2371	1.0934	-0.6291	-1.1283	-0.9821	-3.7965	2.5555	0.6615	-0.7520	0.8078	-1.9000	2.7412	-4.9031	1.9786	-1.0686	3.0407	-0.2010	-1.8293	-3.1779	0.5070	-2.4873	-4.4894	-1.5369	1.4382	-1.3441	-5.8413	0.6212	-1.7924
-0.5825	0.0833	1.9711	-2.6228	-1.1199	1.3701	-2.3537	-6.5714	-0.2829	0.3036	-15.9115	-0.0459	0.5370	-1.9636	-0.0897	6.0167	-1.3469	2.5578	-4.7419	-0.4033	2.0640	-1.5349	-1.7544	0.1596	-2.1778	2.9275	-1.8087	1.4431	2.7742	0.9051	2.9111	-1.4769	3.0632	-2.0721	-2.5881	-2.6056	-0.8058	0.9937	-2.3801	1.7789	-7.7607	0.9335	-0.3427	-9.1687	0.0379	-1.7653	0.2590	0.2900	-1.1872	0.1944
-1.5087	0.5317	4.6844	1.2887	-0.6345	2.7880	-1.7871	0.5304	-0.9740	0.7015	7.9746	-0.2702	-1.2618	2.7250	-2.3673	4.2435	1.1420	-0.7622	1.9990	1.1454	-1.3744	-0.7094	0.4209	-1.1623	-0.2205	0.9762	-1.0753	0.5538	1.1583	-0.5746	1.4765	2.2148	-0.4137	0.3542	-0.7027	1.0042	-0.1285	-0.0623	-0.0459	-1.2928	2.4839	-1.3787	0.5834	1.6753	0.2531	-0.3286	0.7687	-2.5749	0.7650	0.5620
-2.8651	-0.8875	-3.1268	-2.0663	-2.8016	-2.1254	-2.1024	-1.1279	1.0957	2.1408	1.3212	-3.1913	1.0732	-2.4015	-1.0878	3.1951	-2.9454	2.1647	0.5011	2.1734	0.0244	-1.2605	0.7687	0.2562	0.7812	-2.2074	-3.5613	-5.0031	-1.6722	0.5086	-0.9247	1.1800	0.8678	2.7467	3.0283	0.3516	-1.6795	-4.9553	0.7808	-1.6638	0.1963	0.4232	0.3582	4.0503	-1.0204	-0.8385	-2.5823	0.7731	-0.3832	3.3672
-0.7072	0.7159	-6.3334	-1.5067	2.8163	-2.1130	-2.2644	1.5255	0.6157	1.1483	-2.1872	-0.5376	1.2443	-1.9769	1.5594	2.2411	-1.0782	1.1728	-1.4385	4.3986	4.2747	-2.4939	-0.2263	0.5159	-2.1728	0.5826	-0.0499	-0.0496	3.1365	1.6411	-3.0921	1.1254	2.6966	-2.0395	1.1041	-0.0628	0.1534	-0.7132	-2.0015	0.9728	0.8052	-0.8701	-1.3986	-4.6429	0.5354	-1.9943	0.5340	-0.5923	0.8593	0.9643
-0.9660	0.7066	2.7234	-2.0021	3.2539	1.7589	-2.2505	-3.1675	0.4226	-4.3836	-7.8779	2.0076	-0.2262	2.3268	-2.0756	1.7382	-1.7030	-1.6375	-1.4203	3.6870	0.2138	0.6792	-0.4993	1.8045	-0.2737	2.0130	-1.5961	0.0834	-1.5253	0.6030	-1.5209	-2.8318	0.9652	-1.5622	-0.1555	-1.0682	1.7808	-0.0591	-2.2777	1.5419	-1.3562	2.0907	-1.8870	-2.7652	1.0058	-1.8030	-1.5959	-2.7133	-0.8235	-0.5324
0.3667	0.5170	-5.3985	-0.0692	2.8584	-0.9119	-1.4201	0.9468	-1.7294	1.5218	2.4318	0.9695	-1.4069	-3.2115	5.3594	1.0548	-1.0634	0.4814	-0.4830	-2.7392	0.6006	0.5074	-0.5798	-2.8692	-1.0193	0.1772	1.5707	-1.6692	3.1462	-0.2813	-1.0773	3.0045	-2.2386	-1.5042	0.0414	0.7243	0.5214	1.3788	0.9485	0.8507	2.1393	0.8024	1.1535	-1.7193	-0.1995	-1.1896	0.2450	-0.5823	-0.2801	-1.1939
0.4377	-1.0210	-0.7705	1.3774	0.5592	1.1371	1.0797	0.4044	0.4183	2.0436	3.8851	0.7843	-0.5598	-2.0879	3.5583	-2.4759	2.8359	-6.9083	0.6042	-3.4153	3.1085	-1.2460	1.0667	-1.5027	-0.5196	1.2898	1.5334	1.2317	0.1633	-2.2960	0.2310	1.6080	-0.4919	-0.5471	-3.5829	2.6803	-0.2917	0.2933	-1.1307	0.7411	0.2935	-0.0447	0.5142	-2.3770	1.3386	-0.5931	4.0091	-0.5178	0.8723	0.9450
-2.4299	-0.0876	-10.9320	-1.8841	1.3357	-0.0439	-3.2024	-5.4517	2.1047	3.1755	-1.3227	0.4148	-0.6473	-3.3009	2.9618	1.3006	-5.1106	-0.4310	0.8229	-2.6534	2.9557	1.6015	0.0618	3.8070	-2.5603	-0.7700	1.1815	-2.3588	2.1284	2.9768	-3.6281	-0.4393	1.0863	0.7919	-1.5438	1.7500	-0.6585	-3.1016	-1.3842	-1.2446	0.8146	-0.8290	4.0901	-1.6814	0.1009	2.3879	-2.6862	-0.3514	0.7523	2.6751
-0.9884	-1.7907	2.5760	-4.7096	-2.2929	0.2499	1.4565	-0.8565	-1.2956	-2.3437	-4.5713	-1.3424	3.7613	1.0157	-0.6590	1.9505	-0.2036	-3.5117	0.6527	-1.5705	-1.3870	0.7859	-0.3313	-0.6609	-0.4295	0.3242	0.0380	2.7055	-0.9655	-0.6545	0.4556	0.2545	1.0596	-0.9414	-1.2846	-3.9539	-0.2022	-3.2024	-1.4137	0.0592	-2.6353	-1.7279	1.9558	-1.3097	0.0614	-1.5372	-0.1390	-0.0681	0.2880	-0.7744
-3.3957	-0.5629	3.4223	1.4517	1.1160	-0.0136	-2.4495	-3.3390	0.6354	3.8995	-5.0334	-0.5045	0.7160	-3.3702	1.9636	3.1082	-4.1220	-2.6074	-0.1863	-2.3588	4.1636	-0.1644	-0.1787	1.6149	-0.3744	1.3139	-3.0324	-5.6216	-0.5145	1.5228	2.9152	-5.0921	-1.6288	-3.4020	-1.3760	0.6729	-2.1840	-1.4704	-1.5485	2.0871	-0.6050	2.5310	0.1292	4.2560	0.8635	-4.2626	-2.6922	-0.5659	-1.4884	0.0600
4.0954	0.8851	-3.8516	1.6931	-2.3567	-1.5178	1.0939	-0.5878	0.3136	0.3635	3.3937	-0.0519	-0.0126	-2.3526	2.7126	-4.2517	2.8226	5.3243	-0.4291	3.8975	2.9913	-1.3872	0.7880	-2.0639	0.1951	-1.7547	-1.5016	0.4392	-0.1404	-1.4777	2.0364	1.4579	2.6830	3.2222	4.0679	3.3423	-2.2759	2.9287	-1.8793	1.2291	1.1397	-0.0420	0.2166	1.0993	0.1291	-2.2334	0.5083	1.3394	1.1799	-0.6264
3.3674	-0.9278	12.7305	3.8407	2.4268	-0.0592	0.4748	-3.8707	0.8917	-1.9423	3.4249	-2.6620	0.5247	6.3042	-4.8963	-4.2761	3.5299	-2.1796	0.9223	1.3816	0.2091	-0.2952	1.3507	-1.9703	-0.4428	1.7108	-1.1001	-3.6512	-1.5437	0.0423	1.3665	2.6413	-1.3934	-4.3411	0.2239	1.5303	-1.3435	3.3011	2.3395	1.1675	0.8632	1.2706	-0.5773	0.0002	-1.1231	-3.9327	1.0723	-1.3001	-0.3611	1.3659
1.9870	-0.0819	-5.9044	1.9775	1.2603	-0.8627	1.6153	1.4113	-0.4391	3.8652	4.7308	2.8151	0.9898	-7.1729	8.6954	0.5236	1.7177	-1.0259	-1.4662	-4.4084	1.6053	-1.2032	-2.0564	0.0090	0.4219	-1.2843	3.7689	-3.9902	-0.0878	-2.3252	0.8190	-1.3264	2.1629	0.3331	-1.5063	0.4262	-0.0798	2.7084	0.5299	-0.1896	1.0290	-2.2324	-4.2049	2.7809	-1.9584	-0.0618	0.3010	2.0285	-1.9586	1.9543
-0.0665	-1.5525	-4.8519	-1.1007	-0.4044	2.5838	1.0155	6.4847	-1.1167	-0.2905	4.1319	2.4761	-0.7315	0.8110	-0.4751	0.6727	-0.9897	3.6930	1.7613	1.8497	0.0550	1.7240	-0.8007	-0.4687	0.9243	-1.6342	2.7787	-0.7907	1.0779	-2.7394	-2.4985	-1.5931	-2.3692	2.9700	1.4351	1.4407	-0.9603	2.0958	-0.2934	-0.1933	1.1604	-1.8072	0.9306	1.3213	-1.5159	2.9398	-0.6178	0.1119	0.8975	-1.1757
-0.8656	0.2663	-2.0313	3.7631	2.1333	2.1605	-3.4353	-3.2677	0.8848	1.9608	-7.2702	0.7153	0.6873	-0.8920	0.2366	1.5570	-3.0005	-0.7856	-0.3316	1.4339	-0.8361	-1.0586	1.1537	2.0708	2.1496	0.4111	1.7865	-3.6799	-0.1629	2.7990	0.3609	-1.6047	1.0627	-2.0735	1.5679	0.7231	-0.0892	-1.9146	-0.3064	0.9424	-0.8925	-0.1622	-2.3672	-0.9400	-0.7771	-1.7472	-0.3303	0.0443	-1.2902	1.0635
-1.4840	1.6063	5.0026	-0.6236	-2.6759	-0.1170	1.9211	3.4379	-0.9133	0.8938	6.0114	-0.3410	-1.2907	-0.4385	0.1423	5.2852	-0.5890	2.0950	1.7475	-0.8337	-1.3626	-2.4110	0.2332	-2.2385	-1.2314	-2.0459	-0.9466	0.6732	3.7238	-1.4194	1.5866	3.1284	-1.8019	4.7943	-2.3665	-0.1854	0.1727	-0.1496	0.8164	-1.1922	3.9864	-0.8378	0.5615	3.0176	-0.2875	-0.3143	-0.8139	1.7117	0.8078	-0.8921
-1.1341	1.4620	-7.8506	-4.5599	1.6887	-2.9112	0.9719	0.6860	-1.2318	-2.3996	-1.8511	-0.0091	1.3774	0.7513	-0.6442	3.8508	-1.5008	4.5049	-1.2333	4.1760	1.2692	-3.9952	-1.0607	3.9481	2.6066	1.4568	2.4136	-0.3607	-1.0445	0.2705	-4.0445	0.3969	5.8697	-1.3795	-0.2036	0.6670	-1.2737	-1.0514	0.0256	0.4050	-1.1351	-1.8378	0.2716	-3.5374	-1.0431	4.6183	-2.0809	-1.2404	0.8869	-2.0837
0.2631	-0.9738	2.4366	-0.4666	-2.7186	2.7566	-1.7217	-1.8771	-1.0607	-1.4349	-2.3635	-1.8605	0.4849	0.2154	0.0601	2.0490	-0.3374	4.6995	-2.9716	1.1995	2.1763	-0.3498	-0.1736	-1.0144	1.5947	-0.0426	-2.8818	-2.0408	1.3597	-0.3170	4.3660	-0.2355	2.1578	0.5854	1.6254	2.0354	-0.8270	-0.2876	-0.4509	0.1687	-3.0964	-0.4988	-0.5178	1.8265	-1.1359	0.6174	0.0505	2.3284	-0.2046	-1.4435
-0.7734	1.6887	-0.6732	-0.5449	-0.2078	1.7688	-1.5664	-0.8661	-1.4866	-1.8131	-1.5859	-0.4492	0.9390	2.3531	-0.7159	2.2446	1.5381	0.6522	1.8135	-0.6024	-1.4231	1.7482	1.2142	1.1693	-0.0239	-0.0536	-1.1828	-0.0444	1.1885	1.7109	-2.4102	1.0302	-3.2467	-0.3464	-1.9928	-1.4979	-2.7970	0.5140	0.5100	-0.7692	-0.6725	2.3984	-0.8224	-3.2171	-0.9560	2.3636	1.2864	-1.2394	-0.0826	-1.1299
